id,name,year,artist_id,category_id
14043,Diane,1275,181,24
14044,Mark,1405,3944,31
14045,Jeffrey,1623,1023,38
14046,Joshua,1548,2578,31
14047,Zachary,1839,450,59
14048,Sarah,821,4392,54
14049,Michael,1336,1445,32
14050,Charles,929,4379,42
14051,Frank,1353,4643,57
14052,Scott,1533,1282,10
14053,Misty,1972,4042,106
14054,Charles,904,1839,17
14055,Daniel,1666,396,49
14056,Jeffrey,1230,3765,59
14057,Stephanie,1372,4986,42
14058,John,1406,1394,44
14059,Mitchell,1057,3341,101
14060,Kevin,1111,1679,89
14061,Wanda,990,2118,143
14062,David,1452,1047,5
14063,Sean,1012,470,23
14064,Paul,1840,2483,55
14065,Kristi,1252,4685,8
14066,Jennifer,863,4490,24
14067,Matthew,1552,1400,109
14068,Victoria,1723,1338,101
14069,Michael,846,4629,118
14070,Christopher,1849,866,43
14071,Joan,1090,680,30
14072,Jennifer,1133,2630,57
14073,Candace,2013,699,66
14074,Emily,1945,4135,27
14075,Daniel,1199,1687,29
14076,Carl,1573,4693,15
14077,Amanda,2002,2860,82
14078,Kaitlyn,1528,3733,26
14079,Kevin,1875,4429,21
14080,Melissa,1467,1913,5
14081,Jennifer,1172,3688,27
14082,Julie,846,1679,75
14083,Erin,1593,4764,39
14084,Susan,1722,1539,43
14085,Richard,1923,3250,110
14086,Derrick,1843,2300,132
14087,Randall,1676,3206,87
14088,Christopher,925,2749,92
14089,Matthew,1420,2033,19
14090,Tina,1063,469,119
14091,Derrick,1215,937,54
14092,Calvin,2006,3680,127
14093,Matthew,1400,2836,37
14094,Autumn,1552,4048,131
14095,Victoria,1098,4461,84
14096,Tina,772,2424,114
14097,Darlene,1016,4790,104
14098,Lisa,1746,3933,127
14099,Andrea,2011,633,21
14100,Jennifer,778,2539,140
14101,Kyle,983,1451,78
14102,David,1080,4219,76
14103,Michelle,1115,852,4
14104,Julia,1390,4928,115
14105,Ryan,1623,2774,116
14106,Jeremy,1667,2259,65
14107,Kyle,1656,4017,46
14108,Whitney,1725,485,114
14109,Jessica,972,4201,8
14110,James,1863,1875,101
14111,Steven,1612,1827,1
14112,Kristen,2020,1516,141
14113,James,1905,2107,48
14114,Michael,1875,1205,74
14115,Gabriela,1657,2369,88
14116,Michael,1447,3481,85
14117,Madison,1203,3921,95
14118,Crystal,1941,3283,117
14119,Brandon,1271,4315,130
14120,Lawrence,953,904,86
14121,Natalie,926,2800,131
14122,Erica,1507,2271,27
14123,Richard,1790,2534,59
14124,Kelly,1077,3149,138
14125,Barbara,1917,4595,74
14126,Kelly,859,709,132
14127,Maureen,1270,1404,95
14128,Stacy,1869,4516,27
14129,Anthony,1318,1180,90
14130,Todd,798,3761,117
14131,Miranda,1107,2067,122
14132,Sarah,1370,3750,6
14133,Christopher,1189,574,130
14134,Samuel,945,1089,81
14135,Larry,941,1954,139
14136,David,1486,3579,63
14137,Michael,1257,318,41
14138,Melanie,1815,1495,87
14139,Todd,867,1890,103
14140,Andrea,1781,2801,22
14141,Christopher,888,4194,29
14142,James,851,4982,136
14143,Trevor,1460,1017,115
14144,Patricia,923,328,0
14145,Douglas,1912,601,13
14146,Katrina,1026,4991,90
14147,James,898,1408,2
14148,Joshua,1196,4326,31
14149,Kathy,1689,742,92
14150,Carlos,1320,4863,116
14151,Robyn,1059,1332,13
14152,Kevin,926,4279,118
14153,Sara,1332,3762,23
14154,Jonathan,963,743,104
14155,Jason,1465,3525,49
14156,Katherine,2013,3823,78
14157,Monica,1749,1809,82
14158,Gerald,1296,1334,113
14159,Phillip,1702,1536,77
14160,Chloe,844,2805,104
14161,Ronald,1383,3994,73
14162,David,1680,141,57
14163,Kristin,1582,949,127
14164,Brenda,1605,3856,20
14165,Troy,1792,142,128
14166,Patricia,1660,130,138
14167,Barbara,885,937,84
14168,Luis,1059,2488,120
14169,Steven,1593,3935,21
14170,Richard,1150,4803,140
14171,Dana,1578,2926,103
14172,Jose,1366,255,1
14173,Nicole,1937,3645,128
14174,Megan,1170,1588,68
14175,Diane,904,4200,64
14176,Shawn,1904,3587,29
14177,Reginald,1784,2655,32
14178,Michael,830,1779,90
14179,Alicia,1480,3403,74
14180,Keith,896,3071,94
14181,Mackenzie,1013,3728,139
14182,Natasha,1856,1857,45
14183,Jeanette,1208,374,66
14184,Rachel,1773,443,2
14185,Richard,1681,1381,19
14186,Tristan,1899,4824,17
14187,Stacy,1937,4936,64
14188,Nicole,819,1653,67
14189,Denise,1801,2500,57
14190,David,1282,4474,87
14191,Alyssa,911,1084,98
14192,Debra,1867,4447,108
14193,Martin,1323,2618,49
14194,Kelly,820,574,110
14195,Brian,1694,4950,84
14196,Erika,1566,4091,112
14197,Ann,1650,754,65
14198,Linda,1230,3743,102
14199,Stephen,1458,991,27
14200,Mark,1668,3362,61
14201,David,1460,3967,29
14202,Greg,1288,3706,59
14203,Kevin,1870,2793,117
14204,Michelle,834,520,127
14205,Brian,1080,3098,76
14206,Crystal,1468,4771,66
14207,Courtney,1925,1234,97
14208,Diane,2006,3912,108
14209,Jason,833,4735,21
14210,Michael,1930,210,104
14211,Andrew,2009,1723,66
14212,Frank,1223,3047,12
14213,Bethany,1180,2199,70
14214,Julie,947,787,26
14215,Tanya,875,4166,19
14216,Allison,1816,1369,21
14217,Anthony,978,3726,131
14218,Carlos,1151,1883,133
14219,Barbara,1264,3686,76
14220,Jennifer,1706,1589,2
14221,Stephanie,848,4548,109
14222,Nancy,1788,3127,115
14223,Heidi,1701,2123,139
14224,Sara,1730,2363,130
14225,Melissa,795,2873,69
14226,Steven,1086,1913,117
14227,Julie,1482,1965,9
14228,Sara,799,2292,102
14229,Norma,1241,3696,42
14230,Susan,781,3693,118
14231,Stacie,1720,3312,129
14232,Kelly,926,3615,112
14233,Abigail,1178,3913,76
14234,Patricia,993,2098,53
14235,Brent,1468,3689,24
14236,Nicholas,1320,1708,57
14237,Michael,1745,3824,106
14238,Anthony,810,2848,83
14239,Michael,1980,2859,138
14240,Joshua,924,4786,62
14241,John,910,4014,36
14242,Randall,1610,2604,66
14243,Wayne,1659,4242,98
14244,William,1732,635,136
14245,Melissa,1674,3166,65
14246,Nancy,1594,4822,7
14247,Justin,853,209,74
14248,Tyler,920,3831,100
14249,Stephanie,889,4236,95
14250,Stephen,1782,3599,69
14251,Kimberly,896,1279,84
14252,Stephen,1734,1464,111
14253,Bruce,914,3308,48
14254,Tina,1332,2803,116
14255,Robert,1217,4783,133
14256,Donna,1688,2710,50
14257,Mia,1640,2872,72
14258,Ashley,1926,1167,26
14259,Katherine,1533,3794,111
14260,Aaron,1196,3034,114
14261,Billy,1747,375,103
14262,Alexander,1307,4128,29
14263,David,858,2046,140
14264,Lauren,1419,2954,98
14265,Christopher,1956,1707,67
14266,John,945,2863,25
14267,Dana,1179,2138,42
14268,Kathleen,1866,834,72
14269,Lindsey,1767,4599,5
14270,Rebecca,1374,168,46
14271,Gabrielle,1230,2176,117
14272,Kurt,1045,4164,22
14273,Joseph,1426,4633,133
14274,Walter,1798,2460,67
14275,Maria,1908,2846,110
14276,Maria,820,4859,76
14277,Kevin,1676,1927,110
14278,Sue,1824,3528,75
14279,Lori,1960,831,59
14280,Mary,1280,680,51
14281,Renee,1283,4095,50
14282,Samantha,1165,994,98
14283,Steven,1630,1629,123
14284,Jonathan,980,1914,60
14285,Andrew,950,3530,56
14286,Deborah,1047,1080,99
14287,David,1099,1713,43
14288,Beverly,1654,3326,6
14289,William,1179,56,21
14290,Kevin,1852,3675,10
14291,Laura,1324,2545,45
14292,Lydia,1305,307,34
14293,Mario,1630,4853,133
14294,Jose,1029,2580,17
14295,Jonathan,1402,2682,98
14296,William,1206,1956,52
14297,Elizabeth,864,550,82
14298,Shari,1024,1732,74
14299,Amanda,1542,3101,83
14300,Kathy,1216,2458,46
14301,Joseph,1425,381,80
14302,Kelly,1073,4553,106
14303,Debbie,1027,1474,128
14304,Christopher,1394,2713,124
14305,Robert,2006,1465,24
14306,Russell,1338,3303,40
14307,Donna,1571,1902,13
14308,Tracey,984,1139,37
14309,Michelle,1309,275,40
14310,Elizabeth,1253,3885,6
14311,Gloria,1544,2782,138
14312,Christopher,1899,317,131
14313,Kelly,1912,2362,0
14314,Rhonda,1828,2055,40
14315,Claire,1890,3074,143
14316,Timothy,1383,4820,16
14317,Stanley,1844,627,77
14318,Paul,1478,3213,40
14319,Christopher,1011,3299,61
14320,Robert,863,2082,110
14321,Mitchell,1869,2907,116
14322,Lauren,1039,3155,74
14323,Joel,2010,157,132
14324,Clinton,1388,4497,112
14325,Randy,1922,4317,136
14326,Suzanne,1155,1968,89
14327,Mariah,1739,2296,83
14328,Robert,873,4944,31
14329,Jason,2008,2367,140
14330,Christopher,1108,2781,134
14331,Kim,1411,3857,18
14332,Mary,1147,2625,32
14333,Jorge,1119,3339,58
14334,Christopher,1739,21,70
14335,Joseph,1274,2189,91
14336,Michael,1119,265,51
14337,Morgan,788,875,129
14338,Michele,786,3883,5
14339,Jose,966,2502,61
14340,Jamie,1912,1321,88
14341,Jennifer,1414,949,108
14342,Benjamin,857,1464,62
14343,Teresa,1593,513,14
14344,Jaime,937,2855,8
14345,Michael,2021,3537,44
14346,Ryan,1503,4226,73
14347,Jennifer,1587,4233,29
14348,Carol,982,3873,118
14349,Adrian,1797,661,137
14350,Kimberly,771,1540,113
14351,Joseph,1138,663,103
14352,Tracy,1589,4341,30
14353,Katrina,1723,2995,101
14354,Christopher,1736,547,5
14355,Adam,1929,4232,30
14356,Joshua,1962,1298,14
14357,Timothy,817,2931,84
14358,Brandon,1025,729,42
14359,Michelle,1110,1342,67
14360,Richard,1144,2857,68
14361,Casey,1897,2898,56
14362,Bryan,1963,116,23
14363,Jimmy,1415,951,33
14364,Lindsay,806,441,52
14365,Barbara,1567,3882,13
14366,Theresa,1205,3528,106
14367,Mark,1287,3270,105
14368,Robin,1538,4717,55
14369,Courtney,1718,2207,44
14370,Sharon,897,1660,83
14371,Robert,1821,2935,42
14372,Tracy,1343,1055,18
14373,Evan,1097,2789,75
14374,Dylan,1027,2269,79
14375,Richard,1458,3336,15
14376,Harold,898,761,57
14377,Robin,1001,313,21
14378,Lauren,1466,164,14
14379,Tiffany,2006,4130,50
14380,Matthew,1365,2572,42
14381,Erin,1397,3600,24
14382,Stephen,1797,1983,30
14383,Mike,893,1516,108
14384,James,1243,4336,8
14385,John,1309,4549,101
14386,Hayley,877,235,16
14387,Michelle,1621,1983,136
14388,Tanya,1787,1555,81
14389,Angela,991,1062,37
14390,Jasmine,1328,3892,44
14391,Susan,1248,3824,97
14392,Deborah,1500,1606,76
14393,Sherry,1135,2257,144
14394,Darin,1758,2480,129
14395,James,794,3644,103
14396,Nicole,1974,1462,21
14397,Brenda,901,4408,56
14398,Shawn,1287,4095,4
14399,Nicholas,1069,1997,49
14400,Douglas,830,367,101
14401,Veronica,1704,2539,78
14402,Katherine,1992,3290,11
14403,David,913,2039,135
14404,Chelsea,1198,4345,58
14405,Lance,1971,3921,112
14406,Carly,1143,2913,38
14407,Kathy,1706,2198,116
14408,Brittany,1969,790,115
14409,Elizabeth,1812,4064,118
14410,Jo,1151,2637,18
14411,Michael,1487,636,139
14412,Joseph,935,424,52
14413,Jonathan,954,3668,95
14414,James,1886,548,102
14415,Thomas,809,4227,69
14416,Brandi,1499,1927,70
14417,Brenda,1905,1782,82
14418,Angela,1101,76,49
14419,John,822,2384,2
14420,Johnny,1781,4490,67
14421,Jennifer,1589,4648,141
14422,David,1887,1659,133
14423,Brian,1303,133,38
14424,Melissa,1156,2656,69
14425,Calvin,1966,286,98
14426,Colin,1050,340,144
14427,Peter,1063,60,50
14428,Matthew,1277,4270,72
14429,Linda,1478,580,92
14430,Robert,1014,3332,127
14431,Darryl,1733,2169,25
14432,Amber,974,2483,127
14433,Cynthia,875,1660,3
14434,William,1666,99,131
14435,Richard,1506,3143,63
14436,Vincent,1269,953,120
14437,Kevin,1515,2752,36
14438,Linda,1015,3611,1
14439,Kevin,1069,74,12
14440,Kimberly,1480,350,39
14441,Erika,1510,2532,124
14442,Emily,1991,974,65
14443,Timothy,1616,1656,118
14444,Victoria,1474,4173,84
14445,Eric,1479,3287,141
14446,Lisa,1457,3914,54
14447,Eric,1176,713,39
14448,Steven,792,1410,67
14449,James,1825,3329,87
14450,Cheryl,1125,2479,132
14451,Jill,1635,609,127
14452,Stephen,1743,2940,29
14453,Dennis,1423,710,140
14454,Henry,861,3653,84
14455,Manuel,1393,7,6
14456,Samuel,774,1384,45
14457,John,2019,3609,81
14458,Ronald,868,1174,26
14459,Ryan,1079,3226,127
14460,Antonio,1915,3854,140
14461,Jesus,1614,171,125
14462,Joshua,1790,4367,48
14463,Misty,999,2119,1
14464,Angela,796,4038,58
14465,Andrew,1095,1671,89
14466,Reginald,1989,2847,21
14467,Oscar,1960,2016,71
14468,Rachel,1480,745,108
14469,Brian,1536,4277,3
14470,Catherine,1338,4935,142
14471,Ryan,1972,410,137
14472,Michael,1989,3608,25
14473,Jennifer,1907,231,72
14474,Jon,1607,582,15
14475,Thomas,1771,2369,44
14476,Terri,1095,2638,32
14477,Robert,1136,3723,67
14478,Regina,1395,4928,39
14479,Elizabeth,1134,2488,94
14480,Anthony,1454,4427,16
14481,Tyler,1334,3289,133
14482,Kevin,805,2523,59
14483,Andrew,1028,4557,142
14484,Tiffany,1594,2188,68
14485,Vanessa,867,3702,52
14486,Heather,804,3504,119
14487,Amanda,992,1429,72
14488,Steven,1980,4142,9
14489,Adam,1879,2578,136
14490,Brandi,1457,853,93
14491,Jason,2005,926,63
14492,John,958,1386,95
14493,Pamela,1680,1651,144
14494,Jerry,1261,643,122
14495,Jennifer,1557,1874,104
14496,Charles,1083,1135,135
14497,Brianna,1850,2508,111
14498,Lawrence,1205,1925,67
14499,Erin,929,734,113
14500,Kelsey,1665,4970,14
14501,Shannon,1903,4838,25
14502,Lisa,1011,1658,6
14503,Patricia,1322,1074,40
14504,James,1881,577,100
14505,Rachel,819,4243,93
14506,Kristine,1825,2785,28
14507,Jason,1456,1047,93
14508,Jesus,1233,680,2
14509,Carol,1711,3567,21
14510,Melissa,1732,1571,96
14511,Jared,944,1325,2
14512,Michael,1626,4123,123
14513,Eric,1969,514,68
14514,Emily,1248,3814,93
14515,Alexis,1975,495,6
14516,Todd,1098,4241,59
14517,Crystal,938,2512,100
14518,Jason,1230,4982,106
14519,Katherine,1700,2976,100
14520,Gregory,1837,4937,130
14521,Jonathan,1878,1463,84
14522,Amy,1784,4012,84
14523,Alexandra,935,4652,95
14524,Kelli,1507,1768,120
14525,Kimberly,1693,950,94
14526,Ryan,887,3496,47
14527,Brenda,840,2287,37
14528,Natalie,1672,3142,68
14529,Heather,791,1395,74
14530,Joshua,1229,1792,130
14531,Gerald,868,3279,70
14532,Darrell,908,340,104
14533,Jennifer,1054,129,75
14534,Kristen,1546,80,24
14535,Peggy,1984,1305,7
14536,Jeffrey,1812,2833,109
14537,Mary,1147,1503,41
14538,Richard,1320,1368,18
14539,Amber,1605,2666,37
14540,Ryan,872,2201,46
14541,Nathaniel,891,1598,44
14542,Mathew,837,340,86
14543,Marcia,1482,3882,21
14544,Victor,1483,4380,140
14545,Nicole,1934,3015,136
14546,Christopher,1572,2,48
14547,Emma,1907,252,68
14548,Michael,1196,4754,70
14549,Regina,1340,1197,116
14550,Matthew,843,4118,35
14551,Joseph,966,4831,104
14552,Mark,1160,1390,81
14553,Adrian,880,32,40
14554,Jason,1079,4059,28
14555,Tracy,1563,4139,47
14556,Aaron,945,3235,76
14557,Barbara,1136,1800,8
14558,Karen,1398,3118,28
14559,Matthew,1644,1872,61
14560,Michael,1337,2441,20
14561,Joshua,829,378,74
14562,Justin,838,3064,24
14563,Chelsea,1891,3620,110
14564,Natalie,1698,3546,109
14565,Kathryn,1307,4961,13
14566,Tammy,1000,1647,1
14567,Maria,1442,2221,6
14568,Savannah,1444,1486,103
14569,Calvin,1125,2861,90
14570,Kayla,1449,2617,51
14571,Jose,1015,230,78
14572,Kristen,1002,313,142
14573,Donna,875,1440,118
14574,Megan,1628,847,100
14575,Brian,953,4695,79
14576,Mary,1435,4633,4
14577,Jo,1603,1542,15
14578,Holly,1623,4334,22
14579,Kimberly,1960,1645,37
14580,Michael,1108,1801,49
14581,Katherine,1978,2643,60
14582,Sarah,1056,2462,32
14583,Veronica,1454,3675,22
14584,James,1495,3152,90
14585,Michael,1866,286,143
14586,Benjamin,1741,2041,71
14587,Joann,880,418,97
14588,Mark,1690,2126,86
14589,Noah,1133,1517,91
14590,Kevin,1747,4180,13
14591,Jason,1096,1230,113
14592,Christopher,1646,53,50
14593,Jeremy,1905,2967,12
14594,Lisa,994,3326,68
14595,Joseph,954,1799,72
14596,Kenneth,1876,1312,79
14597,Scott,1315,3794,44
14598,Emily,1011,2471,87
14599,Carla,1386,4832,18
14600,Christopher,1219,4147,57
14601,Debra,1774,2904,64
14602,Hannah,1059,2315,7
14603,Cheyenne,1046,4014,18
14604,Cristina,1530,1368,133
14605,Allen,1316,3498,25
14606,Jordan,1096,311,110
14607,Rebecca,1415,4387,92
14608,John,1788,4933,13
14609,Robert,1920,882,79
14610,Gregory,958,879,44
14611,April,946,4569,86
14612,James,1604,2212,99
14613,Kelsey,1960,2129,21
14614,Morgan,1885,4562,133
14615,Christopher,1248,2545,48
14616,William,1233,3721,9
14617,Ryan,841,301,59
14618,Jonathan,1046,1089,104
14619,Derek,960,4256,21
14620,Christopher,1829,2618,64
14621,Michael,1755,1115,140
14622,Cheyenne,1076,2703,136
14623,Timothy,1044,3596,101
14624,Joyce,1948,3228,68
14625,Robert,1010,4089,8
14626,Justin,1423,2028,55
14627,Kari,822,73,81
14628,Victoria,1474,2350,86
14629,Sara,1893,129,13
14630,Beth,1933,2846,49
14631,Nicholas,1534,2494,108
14632,Melissa,1869,13,123
14633,Linda,1675,1609,22
14634,Faith,1457,4990,69
14635,Tammy,1406,1358,110
14636,Andrew,999,2869,86
14637,Daniel,1738,3644,77
14638,Cheryl,1265,929,66
14639,Margaret,1272,570,137
14640,Dorothy,1963,2082,54
14641,Nicole,1540,3425,75
14642,Karen,1135,4237,25
14643,Daniel,1041,3328,28
14644,Joan,1795,4652,86
14645,Carlos,1369,330,102
14646,Benjamin,987,665,24
14647,Brianna,1098,1181,142
14648,Edward,1826,4938,95
14649,Jessica,1068,4457,92
14650,James,1016,1495,74
14651,James,1449,4035,78
14652,Dustin,1916,3457,83
14653,Kelly,1753,1064,32
14654,Kimberly,1582,4647,22
14655,Tiffany,1377,760,82
14656,Janet,1658,4473,120
14657,Jason,1846,3371,80
14658,William,1729,2741,104
14659,Laura,1489,557,67
14660,Daniel,1626,2449,88
14661,Joe,1504,282,104
14662,Mark,958,2204,104
14663,Timothy,1385,2104,117
14664,Anthony,1030,808,124
14665,Madison,1660,3303,47
14666,Jessica,1444,4690,123
14667,Timothy,910,1682,120
14668,Donna,987,1429,116
14669,Scott,1370,2791,70
14670,Jennifer,1368,3810,82
14671,Darrell,844,1275,105
14672,Catherine,1633,2246,66
14673,Robin,2011,2657,73
14674,Patricia,1041,3556,94
14675,Tami,2020,2219,115
14676,Robin,1367,2277,82
14677,Kevin,1936,3504,122
14678,Wayne,1795,21,75
14679,Jessica,914,2737,26
14680,Derrick,1892,2033,36
14681,Anthony,806,585,61
14682,Shane,1360,2853,8
14683,Wendy,1240,4005,112
14684,Kimberly,1601,741,1
14685,Richard,851,2123,83
14686,Eric,922,1807,132
14687,Katrina,1063,2998,120
14688,Mark,1676,2428,18
14689,Jason,1097,3244,131
14690,Holly,1321,3192,88
14691,Joy,1929,3317,47
14692,Valerie,1455,1300,122
14693,Alicia,1522,3480,7
14694,Tina,1892,3189,0
14695,Isabella,1958,699,89
14696,Misty,1553,1944,97
14697,John,1893,624,31
14698,Robert,1016,1261,75
14699,Nicholas,1758,4951,87
14700,James,1894,1516,23
14701,Jacob,1910,3453,20
14702,Jennifer,1679,4046,87
14703,Aaron,1986,1123,137
14704,Deborah,918,2744,73
14705,Kimberly,1061,1840,114
14706,Joseph,1017,2916,123
14707,Robert,1486,2711,136
14708,Joshua,1990,3804,51
14709,Joel,1034,2816,88
14710,Jeffrey,1444,2516,79
14711,Robert,1014,3694,122
14712,Leah,1598,614,63
14713,Peter,916,1839,97
14714,Taylor,786,4674,84
14715,Thomas,1188,3878,4
14716,Thomas,1511,2223,40
14717,Shannon,1009,1708,33
14718,Gloria,1777,2816,144
14719,Jason,933,4490,117
14720,Andrea,943,2150,84
14721,Debbie,962,2858,23
14722,Alan,842,2674,134
14723,Kendra,952,3395,140
14724,Nicholas,1365,3700,44
14725,Christina,1946,2841,34
14726,Ruth,1374,1786,115
14727,Benjamin,1889,1147,14
14728,Alejandra,824,567,98
14729,Jason,1985,3784,142
14730,Jeremy,1174,2184,16
14731,Mark,797,4140,132
14732,David,1952,1639,0
14733,Debra,913,982,25
14734,Brianna,1722,1968,144
14735,Edward,1170,2869,46
14736,Becky,1765,3563,79
14737,Chase,1511,2145,134
14738,Melissa,872,270,86
14739,Cynthia,1586,4766,8
14740,Sandy,788,2205,50
14741,Michael,1012,4928,9
14742,James,1825,1460,70
14743,Melanie,1863,2467,111
14744,Donna,856,1308,127
14745,William,1858,340,105
14746,Molly,1909,4384,18
14747,Katherine,1127,3856,79
14748,Michael,1118,2077,119
14749,Jeffrey,1948,3436,122
14750,Michael,1332,2385,11
14751,Beth,1813,956,107
14752,Charles,1970,67,52
14753,David,1217,1652,8
14754,Andrew,860,695,119
14755,Eileen,2000,3158,114
14756,Alexandra,1218,2657,92
14757,Nathan,826,3987,140
14758,John,961,3251,43
14759,Steven,1868,3768,64
14760,Russell,1613,501,139
14761,Richard,1333,147,0
14762,Donna,1372,1230,19
14763,Debra,1395,658,121
14764,David,2013,3462,1
14765,Manuel,1238,468,86
14766,Sandra,973,2851,125
14767,Danielle,1852,3863,24
14768,Donna,1855,2734,74
14769,Jamie,924,120,94
14770,Alexis,1959,2110,19
14771,Christina,1125,2460,68
14772,Daniel,1020,2345,101
14773,Shannon,1454,2746,135
14774,Jonathan,828,868,115
14775,Shannon,1371,4461,7
14776,Melissa,1079,1068,102
14777,Joshua,1268,2587,10
14778,Jacqueline,773,4342,113
14779,Howard,1529,2475,57
14780,Stephanie,1620,2333,141
14781,Chad,2008,1030,67
14782,Justin,1313,580,131
14783,Melissa,1576,1962,72
14784,Kristen,1901,580,19
14785,Tristan,1423,3718,81
14786,Nina,1266,1725,98
14787,James,1493,4630,48
14788,Kenneth,1111,2161,11
14789,Shannon,1760,3065,79
14790,Kristin,1457,1367,48
14791,Jason,1711,1371,75
14792,Hannah,932,1355,29
14793,Mary,1126,2804,36
14794,Brianna,1621,4600,89
14795,Karen,1911,1804,114
14796,John,1895,1808,127
14797,Ryan,1960,4061,71
14798,Elizabeth,1132,1196,144
